Grouping	Treatment	Dish	Time	G	PG
CM	7.3	A10	8	0	22
CM	8.7	A9	8	0	23
CM	10.1	A8	8	0	22
CM	11.5	A7	8	0	23
CM	12.9	A6	8	0	22
CM	14.3	A5	8	4	24
CM	15.8	A4	8	14	25
CM	17.2	A3	8	23	25
CM	18.6	A2	8	23	24
CM	20	A1	8	18	22
CM	25	D1	8	4	20
CM	30	E1	8	0	22
MA	0	C4	8	0	21
MA	3	A52	8	0	23
MA	4.4	A51	8	0	21
MA	5.8	A50	8	0	24
MA	7.3	A49	8	0	24
MA	8.7	A48	8	0	25
MA	10.1	A47	8	0	23
MA	11.5	A46	8	0	25
MA	12.9	A45	8	0	24
MA	14.3	A44	8	10	25
MA	15.8	A43	8	10	24
MA	17.2	A42	8	12	25
MA	18.6	A41	8	16	25
MA	20	A40	8	11	23
MA	25	D4	8	3	22
MA	30	E4	8	0	25
ML	0	C16	8	0	25
ML	5	B52	8	0	23
ML	6.3	B51	8	0	24
ML	7.5	B50	8	0	23
ML	8.8	B49	8	0	25
ML	10	B48	8	0	25
ML	11.3	B47	8	0	25
ML	12.5	B46	8	0	25
ML	13.8	B45	8	0	25
ML	15	B44	8	2	23
ML	16.3	B43	8	13	25
ML	17.5	B42	8	17	22
ML	18.8	B41	8	20	22
ML	20	B40	8	23	25
ML	25	D16	8	7	25
ML	30	E16	8	0	25
PU	0	C7	8	0	24
PU	3	A91	8	0	23
PU	4.4	A90	8	0	24
PU	5.8	A89	8	0	20
PU	7.3	A88	8	0	22
PU	8.7	A87	8	0	24
PU	10.1	A86	8	0	25
PU	11.5	A85	8	0	24
PU	12.9	A84	8	0	25
PU	14.3	A83	8	10	23
PU	15.8	A82	8	12	22
PU	17.2	A81	8	11	24
PU	18.6	A80	8	17	22
PU	20	A79	8	12	21
PU	25	D7	8	2	24
PU	30	E7	8	0	25
TE	0	C13	8	0	25
TE	5	B13	8	0	24
TE	6.3	B12	8	0	24
TE	7.5	B11	8	0	24
TE	8.8	B10	8	0	25
TE	10	B9	8	0	25
TE	11.3	B8	8	0	25
TE	12.5	B7	8	0	23
TE	13.8	B6	8	0	24
TE	15	B5	8	0	25
TE	16.3	B4	8	3	25
TE	17.5	B3	8	6	25
TE	18.8	B2	8	7	23
TE	20	B1	8	4	24
TE	25	D13	8	2	24
TE	30	E13	8	0	23
TR	0	C19	8	0	16
TR	5	B91	8	0	16
TR	6.3	B90	8	0	16
TR	7.5	B89	8	0	16
TR	8.8	B88	8	0	16
TR	10	B87	8	0	16
TR	11.3	B86	8	0	16
TR	12.5	B85	8	0	16
TR	13.8	B84	8	0	16
TR	15	B83	8	7	16
TR	16.3	B82	8	12	16
TR	17.5	B81	8	13	16
TR	18.8	B80	8	11	16
TR	20	B79	8	11	16
TR	25	D19	8	0	16
TR	30	E19	8	0	16
VA	0	C22	8	0	16
VA	5	B130	8	0	16
VA	6.3	B129	8	0	16
VA	7.5	B128	8	0	16
VA	8.8	B127	8	0	16
VA	10	B126	8	0	16
VA	11.3	B125	8	0	15
VA	12.5	B124	8	0	16
VA	13.8	B123	8	0	16
VA	15	B122	8	10	14
VA	16.3	B121	8	12	16
VA	17.5	B120	8	16	16
VA	18.8	B119	8	16	16
VA	20	B118	8	16	16
VA	25	D22	8	11	16
VA	30	E22	8	0	16
AR	0	C10	9	0	25
AR	3	A130	9	0	25
AR	4.4	A129	9	0	25
AR	5.8	A128	9	0	25
AR	7.3	A127	9	0	25
AR	8.7	A126	9	0	24
AR	10.1	A125	9	0	25
AR	11.5	A124	9	0	25
AR	12.9	A123	9	0	25
AR	14.3	A122	9	14	25
AR	15.8	A121	9	23	25
AR	17.2	A120	9	22	25
AR	18.6	A119	9	23	25
AR	20	A118	9	24	25
AR	25	D10	9	10	24
AR	30	E10	9	0	25
CM	0	C1	9	0	25
CM	3	A13	9	0	23
CM	4.4	A12	9	0	23
CM	5.8	A11	9	0	24
CM	7.3	A10	9	0	22
CM	8.7	A9	9	0	23
CM	10.1	A8	9	0	22
CM	11.5	A7	9	0	23
CM	12.9	A6	9	0	22
CM	14.3	A5	9	6	24
CM	15.8	A4	9	18	25
CM	17.2	A3	9	24	25
CM	18.6	A2	9	23	24
CM	20	A1	9	18	22
CM	25	D1	9	4	20
CM	30	E1	9	0	22
MA	0	C4	9	0	21
MA	3	A52	9	0	23
MA	4.4	A51	9	0	21
MA	5.8	A50	9	0	24
MA	7.3	A49	9	0	24
MA	8.7	A48	9	0	25
MA	10.1	A47	9	0	23
MA	11.5	A46	9	0	25
MA	12.9	A45	9	5	24
MA	14.3	A44	9	12	25
MA	15.8	A43	9	18	24
MA	17.2	A42	9	16	25
MA	18.6	A41	9	16	25
MA	20	A40	9	11	23
MA	25	D4	9	3	22
MA	30	E4	9	0	25
ML	0	C16	9	0	25
ML	5	B52	9	0	23
ML	6.3	B51	9	0	24
ML	7.5	B50	9	0	23
ML	8.8	B49	9	0	25
ML	10	B48	9	0	25
ML	11.3	B47	9	0	25
ML	12.5	B46	9	0	25
ML	13.8	B45	9	0	25
ML	15	B44	9	16	23
ML	16.3	B43	9	23	25
ML	17.5	B42	9	21	22
ML	18.8	B41	9	21	22
ML	20	B40	9	24	25
ML	25	D16	9	9	25
ML	30	E16	9	0	25
PU	0	C7	9	0	24
PU	3	A91	9	0	23
PU	4.4	A90	9	0	24
PU	5.8	A89	9	0	20
PU	7.3	A88	9	0	22
PU	8.7	A87	9	0	24
PU	10.1	A86	9	0	25
PU	11.5	A85	9	0	24
PU	12.9	A84	9	0	25
PU	14.3	A83	9	15	23
PU	15.8	A82	9	12	22
PU	17.2	A81	9	12	24
PU	18.6	A80	9	18	22
PU	20	A79	9	13	21
PU	25	D7	9	2	24
PU	30	E7	9	0	25
TE	0	C13	9	0	25
TE	5	B13	9	0	24
TE	6.3	B12	9	0	24
TE	7.5	B11	9	0	24
TE	8.8	B10	9	0	25
TE	10	B9	9	0	25
TE	11.3	B8	9	0	25
TE	12.5	B7	9	0	23
TE	13.8	B6	9	0	24
TE	15	B5	9	3	25
TE	16.3	B4	9	7	25
TE	17.5	B3	9	6	25
TE	18.8	B2	9	8	23
TE	20	B1	9	5	24
TE	25	D13	9	2	24
TE	30	E13	9	0	23
TR	0	C19	9	0	16
TR	5	B91	9	0	16
TR	6.3	B90	9	0	16
TR	7.5	B89	9	0	16
TR	8.8	B88	9	0	16
TR	10	B87	9	0	16
TR	11.3	B86	9	0	16
TR	12.5	B85	9	0	16
TR	13.8	B84	9	2	16
TR	15	B83	9	9	16
TR	16.3	B82	9	14	16
TR	17.5	B81	9	15	16
TR	18.8	B80	9	13	16
TR	20	B79	9	11	16
TR	25	D19	9	0	16
TR	30	E19	9	0	16
VA	0	C22	9	0	16
VA	5	B130	9	0	16
VA	6.3	B129	9	0	16
VA	7.5	B128	9	0	16
VA	8.8	B127	9	0	16
VA	10	B126	9	0	16
VA	11.3	B125	9	0	15
VA	12.5	B124	9	0	16
VA	13.8	B123	9	1	16
VA	15	B122	9	13	14
VA	16.3	B121	9	16	16
VA	17.5	B120	9	16	16
VA	18.8	B119	9	16	16
VA	20	B118	9	16	16
VA	25	D22	9	11	16
VA	30	E22	9	0	16
AR	0	C10	10	0	25
AR	3	A130	10	0	25
AR	4.4	A129	10	0	25
AR	5.8	A128	10	0	25
AR	7.3	A127	10	0	25
AR	8.7	A126	10	0	24
AR	10.1	A125	10	0	25
AR	11.5	A124	10	0	25
AR	12.9	A123	10	0	25
AR	14.3	A122	10	15	25
AR	15.8	A121	10	23	25
AR	17.2	A120	10	22	25
AR	18.6	A119	10	25	25
AR	20	A118	10	24	25
AR	25	D10	10	10	24
AR	30	E10	10	0	25
CM	0	C1	10	0	25
CM	3	A13	10	0	23
CM	4.4	A12	10	0	23
CM	5.8	A11	10	0	24
CM	7.3	A10	10	0	22
CM	8.7	A9	10	0	23
CM	10.1	A8	10	0	22
CM	11.5	A7	10	0	23
CM	12.9	A6	10	4	22
CM	14.3	A5	10	13	24
CM	15.8	A4	10	21	25
CM	17.2	A3	10	24	25
CM	18.6	A2	10	24	24
CM	20	A1	10	18	22
CM	25	D1	10	4	20
CM	30	E1	10	0	22
MA	0	C4	10	0	21
MA	3	A52	10	0	23
MA	4.4	A51	10	0	21
MA	5.8	A50	10	0	24
MA	7.3	A49	10	0	24
MA	8.7	A48	10	0	25
MA	10.1	A47	10	0	23
MA	11.5	A46	10	0	25
MA	12.9	A45	10	13	24
MA	14.3	A44	10	20	25
MA	15.8	A43	10	18	24
MA	17.2	A42	10	21	25
MA	18.6	A41	10	17	25
MA	20	A40	10	11	23
MA	25	D4	10	4	22
MA	30	E4	10	0	25
ML	0	C16	10	0	25
ML	5	B52	10	0	23
ML	6.3	B51	10	0	24
ML	7.5	B50	10	0	23
ML	8.8	B49	10	0	25
ML	10	B48	10	0	25
ML	11.3	B47	10	0	25
ML	12.5	B46	10	0	25
ML	13.8	B45	10	3	25
ML	15	B44	10	18	23
ML	16.3	B43	10	23	25
ML	17.5	B42	10	21	22
ML	18.8	B41	10	21	22
ML	20	B40	10	24	25
ML	25	D16	10	11	25
ML	30	E16	10	0	25
PU	0	C7	10	0	24
PU	3	A91	10	0	23
PU	4.4	A90	10	0	24
PU	5.8	A89	10	0	20
PU	7.3	A88	10	0	22
PU	8.7	A87	10	0	24
PU	10.1	A86	10	0	25
PU	11.5	A85	10	0	24
PU	12.9	A84	10	0	25
PU	14.3	A83	10	16	23
PU	15.8	A82	10	16	22
PU	17.2	A81	10	15	24
PU	18.6	A80	10	19	22
PU	20	A79	10	13	21
PU	25	D7	10	2	24
PU	30	E7	10	0	25
TE	0	C13	10	0	25
TE	5	B13	10	0	24
TE	6.3	B12	10	0	24
TE	7.5	B11	10	0	24
TE	8.8	B10	10	0	25
TE	10	B9	10	0	25
TE	11.3	B8	10	0	25
TE	12.5	B7	10	0	23
TE	13.8	B6	10	12	24
TE	15	B5	10	13	25
TE	16.3	B4	10	13	25
TE	17.5	B3	10	7	25
TE	18.8	B2	10	9	23
TE	20	B1	10	6	24
TE	25	D13	10	2	24
TE	30	E13	10	0	23
TR	0	C19	10	0	16
TR	5	B91	10	0	16
TR	6.3	B90	10	0	16
TR	7.5	B89	10	0	16
TR	8.8	B88	10	0	16
TR	10	B87	10	0	16
TR	11.3	B86	10	0	16
TR	12.5	B85	10	1	16
TR	13.8	B84	10	3	16
TR	15	B83	10	15	16
TR	16.3	B82	10	14	16
TR	17.5	B81	10	16	16
TR	18.8	B80	10	14	16
TR	20	B79	10	11	16
TR	25	D19	10	0	16
TR	30	E19	10	0	16
VA	0	C22	10	0	16
VA	5	B130	10	0	16
VA	6.3	B129	10	0	16
VA	7.5	B128	10	0	16
VA	8.8	B127	10	0	16
VA	10	B126	10	0	16
VA	11.3	B125	10	0	15
VA	12.5	B124	10	9	16
VA	13.8	B123	10	4	16
VA	15	B122	10	14	14
VA	16.3	B121	10	16	16
VA	17.5	B120	10	16	16
VA	18.8	B119	10	16	16
VA	20	B118	10	16	16
VA	25	D22	10	11	16
VA	30	E22	10	0	16
AR	0	C10	11	0	25
AR	3	A130	11	0	25
AR	4.4	A129	11	0	25
AR	5.8	A128	11	0	25
AR	7.3	A127	11	0	25
AR	8.7	A126	11	0	24
AR	10.1	A125	11	0	25
AR	11.5	A124	11	2	25
AR	12.9	A123	11	18	25
AR	14.3	A122	11	24	25
AR	15.8	A121	11	25	25
AR	17.2	A120	11	23	25
AR	18.6	A119	11	25	25
AR	20	A118	11	24	25
AR	25	D10	11	11	24
AR	30	E10	11	0	25
CM	0	C1	11	0	25
CM	3	A13	11	0	23
CM	4.4	A12	11	0	23
CM	5.8	A11	11	0	24
CM	7.3	A10	11	0	22
CM	8.7	A9	11	0	23
CM	10.1	A8	11	0	22
CM	11.5	A7	11	0	23
CM	12.9	A6	11	4	22
CM	14.3	A5	11	20	24
CM	15.8	A4	11	23	25
CM	17.2	A3	11	24	25
CM	18.6	A2	11	24	24
CM	20	A1	11	18	22
CM	25	D1	11	4	20
CM	30	E1	11	0	22
MA	0	C4	11	0	21
MA	3	A52	11	0	23
MA	4.4	A51	11	0	21
MA	5.8	A50	11	0	24
MA	7.3	A49	11	0	24
MA	8.7	A48	11	0	25
MA	10.1	A47	11	0	23
MA	11.5	A46	11	0	25
MA	12.9	A45	11	13	24
MA	14.3	A44	11	20	25
MA	15.8	A43	11	20	24
MA	17.2	A42	11	21	25
MA	18.6	A41	11	18	25
MA	20	A40	11	13	23
MA	25	D4	11	4	22
MA	30	E4	11	0	25
ML	0	C16	11	0	25
ML	5	B52	11	0	23
ML	6.3	B51	11	0	24
ML	7.5	B50	11	0	23
ML	8.8	B49	11	0	25
ML	10	B48	11	0	25
ML	11.3	B47	11	0	25
ML	12.5	B46	11	6	25
ML	13.8	B45	11	9	25
ML	15	B44	11	20	23
ML	16.3	B43	11	23	25
ML	17.5	B42	11	21	22
ML	18.8	B41	11	22	22
ML	20	B40	11	24	25
ML	25	D16	11	11	25
ML	30	E16	11	0	25
PU	0	C7	11	0	24
PU	3	A91	11	0	23
PU	4.4	A90	11	0	24
PU	5.8	A89	11	0	20
PU	7.3	A88	11	0	22
PU	8.7	A87	11	0	24
PU	10.1	A86	11	0	25
PU	11.5	A85	11	0	24
PU	12.9	A84	11	7	25
PU	14.3	A83	11	19	23
PU	15.8	A82	11	17	22
PU	17.2	A81	11	16	24
PU	18.6	A80	11	19	22
PU	20	A79	11	13	21
PU	25	D7	11	2	24
PU	30	E7	11	0	25
TE	0	C13	11	0	25
TE	5	B13	11	0	24
TE	6.3	B12	11	0	24
TE	7.5	B11	11	0	24
TE	8.8	B10	11	0	25
TE	10	B9	11	0	25
TE	11.3	B8	11	0	25
TE	12.5	B7	11	1	23
TE	13.8	B6	11	12	24
TE	15	B5	11	13	25
TE	16.3	B4	11	14	25
TE	17.5	B3	11	7	25
TE	18.8	B2	11	9	23
TE	20	B1	11	6	24
TE	25	D13	11	2	24
TE	30	E13	11	0	23
TR	0	C19	11	0	16
TR	5	B91	11	0	16
TR	6.3	B90	11	0	16
TR	7.5	B89	11	0	16
TR	8.8	B88	11	0	16
TR	10	B87	11	0	16
TR	11.3	B86	11	0	16
TR	12.5	B85	11	7	16
TR	13.8	B84	11	13	16
TR	15	B83	11	15	16
TR	16.3	B82	11	15	16
TR	17.5	B81	11	16	16
TR	18.8	B80	11	15	16
TR	20	B79	11	11	16
TR	25	D19	11	0	16
TR	30	E19	11	0	16
VA	0	C22	11	0	16
VA	5	B130	11	0	16
VA	6.3	B129	11	0	16
VA	7.5	B128	11	0	16
VA	8.8	B127	11	0	16
VA	10	B126	11	0	16
VA	11.3	B125	11	0	15
VA	12.5	B124	11	9	16
VA	13.8	B123	11	5	16
VA	15	B122	11	14	14
VA	16.3	B121	11	16	16
VA	17.5	B120	11	16	16
VA	18.8	B119	11	16	16
VA	20	B118	11	16	16
VA	25	D22	11	11	16
VA	30	E22	11	0	16
AR	0	C10	12	0	25
AR	3	A130	12	0	25
AR	4.4	A129	12	0	25
AR	5.8	A128	12	0	25
AR	7.3	A127	12	0	25
AR	8.7	A126	12	0	24
AR	10.1	A125	12	0	25
AR	11.5	A124	12	6	25
AR	12.9	A123	12	20	25
AR	14.3	A122	12	24	25
AR	15.8	A121	12	25	25
AR	17.2	A120	12	23	25
AR	18.6	A119	12	25	25
AR	20	A118	12	24	25
AR	25	D10	12	12	24
AR	30	E10	12	0	25
CM	0	C1	12	0	25
CM	3	A13	12	0	23
CM	4.4	A12	12	0	23
CM	5.8	A11	12	0	24
CM	7.3	A10	12	0	22
CM	8.7	A9	12	0	23
CM	10.1	A8	12	0	22
CM	11.5	A7	12	0	23
CM	12.9	A6	12	4	22
CM	14.3	A5	12	21	24
CM	15.8	A4	12	23	25
CM	17.2	A3	12	24	25
CM	18.6	A2	12	24	24
CM	20	A1	12	19	22
CM	25	D1	12	6	20
CM	30	E1	12	0	22
MA	0	C4	12	0	21
MA	3	A52	12	0	23
MA	4.4	A51	12	0	21
MA	5.8	A50	12	0	24
MA	7.3	A49	12	0	24
MA	8.7	A48	12	0	25
MA	10.1	A47	12	0	23
MA	11.5	A46	12	0	25
MA	12.9	A45	12	13	24
MA	14.3	A44	12	21	25
MA	15.8	A43	12	20	24
MA	17.2	A42	12	23	25
MA	18.6	A41	12	18	25
MA	20	A40	12	14	23
MA	25	D4	12	4	22
MA	30	E4	12	0	25
ML	0	C16	12	0	25
ML	5	B52	12	0	23
ML	6.3	B51	12	0	24
ML	7.5	B50	12	0	23
ML	8.8	B49	12	0	25
ML	10	B48	12	0	25
ML	11.3	B47	12	0	25
ML	12.5	B46	12	6	25
ML	13.8	B45	12	9	25
ML	15	B44	12	23	23
ML	16.3	B43	12	25	25
ML	17.5	B42	12	22	22
ML	18.8	B41	12	22	22
ML	20	B40	12	24	25
ML	25	D16	12	15	25
ML	30	E16	12	1	25
PU	0	C7	12	0	24
PU	3	A91	12	0	23
PU	4.4	A90	12	0	24
PU	5.8	A89	12	0	20
PU	7.3	A88	12	0	22
PU	8.7	A87	12	0	24
PU	10.1	A86	12	0	25
PU	11.5	A85	12	9	24
PU	12.9	A84	12	19	25
PU	14.3	A83	12	21	23
PU	15.8	A82	12	18	22
PU	17.2	A81	12	17	24
PU	18.6	A80	12	19	22
PU	20	A79	12	13	21
PU	25	D7	12	2	24
PU	30	E7	12	0	25
TE	0	C13	12	0	25
TE	5	B13	12	0	24
TE	6.3	B12	12	0	24
TE	7.5	B11	12	0	24
TE	8.8	B10	12	0	25
TE	10	B9	12	0	25
TE	11.3	B8	12	1	25
TE	12.5	B7	12	12	23
TE	13.8	B6	12	14	24
TE	15	B5	12	17	25
TE	16.3	B4	12	14	25
TE	17.5	B3	12	9	25
TE	18.8	B2	12	9	23
TE	20	B1	12	6	24
TE	25	D13	12	2	24
TE	30	E13	12	0	23
TR	0	C19	12	0	16
TR	5	B91	12	0	16
TR	6.3	B90	12	0	16
TR	7.5	B89	12	0	16
TR	8.8	B88	12	0	16
TR	10	B87	12	0	16
TR	11.3	B86	12	0	16
TR	12.5	B85	12	12	16
TR	13.8	B84	12	14	16
TR	15	B83	12	15	16
TR	16.3	B82	12	16	16
TR	17.5	B81	12	16	16
TR	18.8	B80	12	15	16
TR	20	B79	12	12	16
TR	25	D19	12	0	16
TR	30	E19	12	0	16
VA	0	C22	12	0	16
VA	5	B130	12	0	16
VA	6.3	B129	12	0	16
VA	7.5	B128	12	0	16
VA	8.8	B127	12	0	16
VA	10	B126	12	0	16
VA	11.3	B125	12	0	15
VA	12.5	B124	12	9	16
VA	13.8	B123	12	6	16
VA	15	B122	12	14	14
VA	16.3	B121	12	16	16
VA	17.5	B120	12	16	16
VA	18.8	B119	12	16	16
VA	20	B118	12	16	16
VA	25	D22	12	11	16
VA	30	E22	12	0	16
AR	0	C10	13	0	25
AR	3	A130	13	0	25
AR	4.4	A129	13	0	25
AR	5.8	A128	13	0	25
AR	7.3	A127	13	0	25
AR	8.7	A126	13	0	24
AR	10.1	A125	13	1	25
AR	11.5	A124	13	18	25
AR	12.9	A123	13	25	25
AR	14.3	A122	13	25	25
AR	15.8	A121	13	25	25
AR	17.2	A120	13	24	25
AR	18.6	A119	13	25	25
AR	20	A118	13	24	25
AR	25	D10	13	12	24
AR	30	E10	13	0	25
CM	0	C1	13	0	25
CM	3	A13	13	0	23
CM	4.4	A12	13	0	23
CM	5.8	A11	13	0	24
CM	7.3	A10	13	0	22
CM	8.7	A9	13	0	23
CM	10.1	A8	13	0	22
CM	11.5	A7	13	0	23
CM	12.9	A6	13	14	22
CM	14.3	A5	13	23	24
CM	15.8	A4	13	24	25
CM	17.2	A3	13	24	25
CM	18.6	A2	13	24	24
CM	20	A1	13	19	22
CM	25	D1	13	6	20
CM	30	E1	13	0	22
MA	0	C4	13	0	21
MA	3	A52	13	0	23
MA	4.4	A51	13	0	21
MA	5.8	A50	13	0	24
MA	7.3	A49	13	0	24
MA	8.7	A48	13	0	25
MA	10.1	A47	13	0	23
MA	11.5	A46	13	19	25
MA	12.9	A45	13	20	24
MA	14.3	A44	13	23	25
MA	15.8	A43	13	21	24
MA	17.2	A42	13	23	25
MA	18.6	A41	13	21	25
MA	20	A40	13	15	23
MA	25	D4	13	4	22
MA	30	E4	13	0	25
ML	0	C16	13	0	25
ML	5	B52	13	0	23
ML	6.3	B51	13	0	24
ML	7.5	B50	13	0	23
ML	8.8	B49	13	0	25
ML	10	B48	13	0	25
ML	11.3	B47	13	0	25
ML	12.5	B46	13	6	25
ML	13.8	B45	13	13	25
ML	15	B44	13	23	23
ML	16.3	B43	13	25	25
ML	17.5	B42	13	22	22
ML	18.8	B41	13	22	22
ML	20	B40	13	24	25
ML	25	D16	13	15	25
ML	30	E16	13	1	25
PU	0	C7	13	0	24
PU	3	A91	13	0	23
PU	4.4	A90	13	0	24
PU	5.8	A89	13	0	20
PU	7.3	A88	13	0	22
PU	8.7	A87	13	0	24
PU	10.1	A86	13	1	25
PU	11.5	A85	13	14	24
PU	12.9	A84	13	19	25
PU	14.3	A83	13	21	23
PU	15.8	A82	13	18	22
PU	17.2	A81	13	17	24
PU	18.6	A80	13	19	22
PU	20	A79	13	13	21
PU	25	D7	13	2	24
PU	30	E7	13	0	25
TE	0	C13	13	0	25
TE	5	B13	13	0	24
TE	6.3	B12	13	0	24
TE	7.5	B11	13	0	24
TE	8.8	B10	13	0	25
TE	10	B9	13	0	25
TE	11.3	B8	13	1	25
TE	12.5	B7	13	12	23
TE	13.8	B6	13	14	24
TE	15	B5	13	18	25
TE	16.3	B4	13	14	25
TE	17.5	B3	13	9	25
TE	18.8	B2	13	9	23
TE	20	B1	13	8	24
TE	25	D13	13	2	24
TE	30	E13	13	0	23
TR	0	C19	13	0	16
TR	5	B91	13	0	16
TR	6.3	B90	13	0	16
TR	7.5	B89	13	0	16
TR	8.8	B88	13	0	16
TR	10	B87	13	0	16
TR	11.3	B86	13	0	16
TR	12.5	B85	13	12	16
TR	13.8	B84	13	14	16
TR	15	B83	13	15	16
TR	16.3	B82	13	16	16
TR	17.5	B81	13	16	16
TR	18.8	B80	13	15	16
TR	20	B79	13	14	16
TR	25	D19	13	0	16
TR	30	E19	13	0	16
VA	0	C22	13	0	16
VA	5	B130	13	0	16
VA	6.3	B129	13	0	16
VA	7.5	B128	13	0	16
VA	8.8	B127	13	0	16
VA	10	B126	13	0	16
VA	11.3	B125	13	0	15
VA	12.5	B124	13	15	16
VA	13.8	B123	13	15	16
VA	15	B122	13	14	14
VA	16.3	B121	13	16	16
VA	17.5	B120	13	16	16
VA	18.8	B119	13	16	16
VA	20	B118	13	16	16
VA	25	D22	13	11	16
VA	30	E22	13	0	16
AR	0	C10	14	0	25
AR	3	A130	14	0	25
AR	4.4	A129	14	0	25
AR	5.8	A128	14	0	25
AR	7.3	A127	14	0	25
AR	8.7	A126	14	0	24
AR	10.1	A125	14	1	25
AR	11.5	A124	14	19	25
AR	12.9	A123	14	25	25
AR	14.3	A122	14	25	25
AR	15.8	A121	14	25	25
AR	17.2	A120	14	24	25
AR	18.6	A119	14	25	25
AR	20	A118	14	24	25
AR	25	D10	14	12	24
AR	30	E10	14	0	25
CM	0	C1	14	0	25
CM	3	A13	14	0	23
CM	4.4	A12	14	0	23
CM	5.8	A11	14	0	24
CM	7.3	A10	14	0	22
CM	8.7	A9	14	0	23
CM	10.1	A8	14	1	22
CM	11.5	A7	14	14	23
CM	12.9	A6	14	18	22
CM	14.3	A5	14	24	24
CM	15.8	A4	14	25	25
CM	17.2	A3	14	24	25
CM	18.6	A2	14	24	24
CM	20	A1	14	19	22
CM	25	D1	14	6	20
CM	30	E1	14	0	22
MA	0	C4	14	0	21
MA	3	A52	14	0	23
MA	4.4	A51	14	0	21
MA	5.8	A50	14	0	24
MA	7.3	A49	14	0	24
MA	8.7	A48	14	0	25
MA	10.1	A47	14	5	23
MA	11.5	A46	14	21	25
MA	12.9	A45	14	21	24
MA	14.3	A44	14	23	25
MA	15.8	A43	14	21	24
MA	17.2	A42	14	23	25
MA	18.6	A41	14	21	25
MA	20	A40	14	15	23
MA	25	D4	14	4	22
MA	30	E4	14	0	25
ML	0	C16	14	0	25
ML	5	B52	14	0	23
ML	6.3	B51	14	0	24
ML	7.5	B50	14	0	23
ML	8.8	B49	14	0	25
ML	10	B48	14	0	25
ML	11.3	B47	14	10	25
ML	12.5	B46	14	20	25
ML	13.8	B45	14	17	25
ML	15	B44	14	23	23
ML	16.3	B43	14	25	25
ML	17.5	B42	14	22	22
ML	18.8	B41	14	22	22
ML	20	B40	14	24	25
ML	25	D16	14	15	25
ML	30	E16	14	1	25
PU	0	C7	14	0	24
PU	3	A91	14	0	23
PU	4.4	A90	14	0	24
PU	5.8	A89	14	0	20
PU	7.3	A88	14	0	22
PU	8.7	A87	14	0	24
PU	10.1	A86	14	13	25
PU	11.5	A85	14	18	24
PU	12.9	A84	14	19	25
PU	14.3	A83	14	23	23
PU	15.8	A82	14	18	22
PU	17.2	A81	14	18	24
PU	18.6	A80	14	19	22
PU	20	A79	14	14	21
PU	25	D7	14	2	24
PU	30	E7	14	0	25
TE	0	C13	14	0	25
TE	5	B13	14	0	24
TE	6.3	B12	14	0	24
TE	7.5	B11	14	0	24
TE	8.8	B10	14	0	25
TE	10	B9	14	0	25
TE	11.3	B8	14	10	25
TE	12.5	B7	14	16	23
TE	13.8	B6	14	17	24
TE	15	B5	14	20	25
TE	16.3	B4	14	15	25
TE	17.5	B3	14	13	25
TE	18.8	B2	14	9	23
TE	20	B1	14	8	24
TE	25	D13	14	2	24
TE	30	E13	14	0	23
TR	0	C19	14	0	16
TR	5	B91	14	0	16
TR	6.3	B90	14	0	16
TR	7.5	B89	14	0	16
TR	8.8	B88	14	0	16
TR	10	B87	14	0	16
TR	11.3	B86	14	0	16
TR	12.5	B85	14	12	16
TR	13.8	B84	14	14	16
TR	15	B83	14	15	16
TR	16.3	B82	14	16	16
TR	17.5	B81	14	16	16
TR	18.8	B80	14	15	16
TR	20	B79	14	14	16
TR	25	D19	14	0	16
TR	30	E19	14	0	16
VA	0	C22	14	0	16
VA	5	B130	14	0	16
VA	6.3	B129	14	0	16
VA	7.5	B128	14	0	16
VA	8.8	B127	14	0	16
VA	10	B126	14	0	16
VA	11.3	B125	14	0	15
VA	12.5	B124	14	15	16
VA	13.8	B123	14	16	16
VA	15	B122	14	14	14
VA	16.3	B121	14	16	16
VA	17.5	B120	14	16	16
VA	18.8	B119	14	16	16
VA	20	B118	14	16	16
VA	25	D22	14	11	16
VA	30	E22	14	0	16
AR	0	C10	15	0	25
AR	3	A130	15	0	25
AR	4.4	A129	15	0	25
AR	5.8	A128	15	0	25
AR	7.3	A127	15	0	25
AR	8.7	A126	15	0	24
AR	10.1	A125	15	11	25
AR	11.5	A124	15	20	25
AR	12.9	A123	15	25	25
AR	14.3	A122	15	25	25
AR	15.8	A121	15	25	25
AR	17.2	A120	15	24	25
AR	18.6	A119	15	25	25
AR	20	A118	15	24	25
AR	25	D10	15	12	24
AR	30	E10	15	0	25
CM	0	C1	15	0	25
CM	3	A13	15	0	23
CM	4.4	A12	15	0	23
CM	5.8	A11	15	0	24
CM	7.3	A10	15	0	22
CM	8.7	A9	15	0	23
CM	10.1	A8	15	4	22
CM	11.5	A7	15	17	23
CM	12.9	A6	15	20	22
CM	14.3	A5	15	24	24
CM	15.8	A4	15	25	25
CM	17.2	A3	15	24	25
CM	18.6	A2	15	24	24
CM	20	A1	15	20	22
CM	25	D1	15	6	20
CM	30	E1	15	0	22
MA	0	C4	15	0	21
MA	3	A52	15	0	23
MA	4.4	A51	15	0	21
MA	5.8	A50	15	0	24
MA	7.3	A49	15	0	24
MA	8.7	A48	15	0	25
MA	10.1	A47	15	13	23
MA	11.5	A46	15	22	25
