"","species","temperature","psi","dish","times","germinated","germinable"
"2837","species6",20,-1,"C",11,0,25
"2838","species6",20,-1,"C",12,0,25
"2839","species6",20,-1,"C",14,0,25
"2840","species6",20,-1,"C",14,0,25
"2841","species6",20,-1,"C",14,0,25
"2842","species6",20,-1,"C",14,0,25
"2843","species6",20,-1,"C",14,0,25
"2844","species6",20,-1,"C",14,0,25
"2845","species6",20,-1,"C",14,0,25
"2846","species6",20,-1,"C",14,0,25
"2847","species6",20,-1,"C",15,0,25
"2848","species6",20,-1,"C",15,0,25
"2849","species6",20,-1,"C",15,0,25
"2850","species6",20,-1,"C",16,0,25
"2851","species6",20,-1,"C",16,0,25
"2852","species6",20,-1,"C",16,0,25
"2853","species6",20,-1,"C",16,0,25
"2854","species6",20,-1,"C",16,0,25
"2855","species6",20,-1,"C",17,0,25
"2856","species6",20,-1,"C",17,0,25
"2857","species6",20,-1,"C",17,0,25
"2858","species6",20,-1,"C",17,0,25
"2859","species6",20,-1,"C",17,0,25
"2860","species6",20,-1,"C",18,0,25
"2861","species6",20,-1,"C",18,0,25
"2862","species6",20,-1,"C",18,0,25
"2863","species6",20,-1,"C",18,0,25
"2864","species6",20,-1,"C",18,0,25
"2865","species6",20,-1,"C",19,0,25
"2866","species6",20,-1,"C",20,0,25
"2867","species6",20,-1,"C",20,0,25
"2868","species6",20,-1,"C",20,0,25
"2869","species6",20,-1,"C",22,0,25
"2870","species6",20,-1,"C",27,0,25
"2871","species6",20,-1,"C",29,0,25
"2872","species6",20,-1,"C",34,0,25
"2873","species6",20,-1,"C",39,0,25
"2874","species6",20,-1,"C",47,1,25
"2875","species6",20,-1,"C",54,0,25
"2876","species6",20,-1,"C",68,1,25
"2877","species6",20,-1,"C",73,0,23
"2878","species6",20,-1,"D",0,0,25
"2879","species6",20,-1,"D",2,0,25
"2880","species6",20,-1,"D",4,0,25
"2881","species6",20,-1,"D",5,0,25
"2882","species6",20,-1,"D",6,0,25
"2883","species6",20,-1,"D",8,0,25
"2884","species6",20,-1,"D",9,0,25
"2885","species6",20,-1,"D",9,0,25
"2886","species6",20,-1,"D",10,0,25
"2887","species6",20,-1,"D",10,0,25
"2888","species6",20,-1,"D",11,0,25
"2889","species6",20,-1,"D",12,0,25
"2890","species6",20,-1,"D",14,1,25
"2891","species6",20,-1,"D",14,0,25
"2892","species6",20,-1,"D",14,0,25
"2893","species6",20,-1,"D",14,0,25
"2894","species6",20,-1,"D",14,2,25
"2895","species3",20,-0.2,"A",8,0,25
"2896","species3",20,-0.2,"A",11,0,25
"2897","species3",20,-0.2,"A",16,0,25
"2898","species3",20,-0.2,"A",20,0,25
"2899","species3",20,-0.2,"A",24,0,25
"2900","species3",20,-0.2,"A",28,0,25
"2901","species3",20,-0.2,"A",32,10,25
"2902","species3",20,-0.2,"A",36,5,25
"2903","species3",20,-0.2,"A",40,2,25
"2904","species3",20,-0.2,"A",44,1,25
"2905","species3",20,-0.2,"A",51,1,25
"2906","species3",20,-0.2,"A",58,1,25
"2907","species3",20,-0.2,"A",61,1,25
"2908","species3",20,-0.2,"A",67,1,25
"2909","species3",20,-0.2,"A",74,0,25
"2910","species3",20,-0.2,"A",78,1,25
"2911","species3",20,-0.2,"A",81,1,25
"2912","species3",20,-0.2,"A",85,0,25
"2913","species3",20,-0.2,"A",89,0,25
"2914","species3",20,-0.2,"A",96,1,25
"2915","species3",20,-0.2,"B",8,0,25
"2916","species3",20,-0.2,"B",11,0,25
"2917","species3",20,-0.2,"B",16,0,25
"2918","species3",20,-0.2,"B",20,0,25
"2919","species3",20,-0.2,"B",24,0,25
"2920","species3",20,-0.2,"B",28,3,25
"2921","species3",20,-0.2,"B",32,6,25
"2922","species3",20,-0.2,"B",36,7,25
"2923","species3",20,-0.2,"B",40,1,25
"2924","species3",20,-0.2,"B",44,1,25
"2925","species3",20,-0.2,"B",51,3,25
"2926","species3",20,-0.2,"B",58,1,25
"2927","species3",20,-0.2,"B",61,1,25
"2928","species3",20,-0.2,"B",67,0,25
"2929","species3",20,-0.2,"B",74,1,25
"2930","species3",20,-0.2,"B",78,0,25
"2931","species3",20,-0.2,"B",81,1,25
"2932","species3",20,-0.2,"C",8,0,25
"2933","species3",20,-0.2,"C",11,0,25
"2934","species3",20,-0.2,"C",16,0,25
"2935","species3",20,-0.2,"C",20,0,25
"2936","species3",20,-0.2,"C",24,0,25
"2937","species3",20,-0.2,"C",28,7,25
"2938","species3",20,-0.2,"C",32,3,25
"2939","species3",20,-0.2,"C",36,3,25
"2940","species3",20,-0.2,"C",40,2,25
"2941","species3",20,-0.2,"C",44,1,25
"2942","species3",20,-0.2,"C",51,6,25
"2943","species3",20,-0.2,"C",58,0,25
"2944","species3",20,-0.2,"C",61,0,25
"2945","species3",20,-0.2,"C",67,0,25
"2946","species3",20,-0.2,"C",74,0,25
"2947","species3",20,-0.2,"C",78,0,25
"2948","species3",20,-0.2,"C",81,0,25
"2949","species3",20,-0.2,"C",85,2,25
"2950","species3",20,-0.2,"C",89,0,25
"2951","species3",20,-0.2,"C",96,0,25
"2952","species3",20,-0.2,"C",102,0,25
"2953","species3",20,-0.2,"C",107,0,25
"2954","species3",20,-0.2,"C",114,0,25
"2955","species3",20,-0.2,"C",119,0,25
"2956","species3",20,-0.2,"C",126,0,25
"2957","species3",20,-0.2,"C",131,0,25
"2958","species3",20,-0.2,"C",138,0,25
"2959","species3",20,-0.2,"C",143,0,25
"2960","species3",20,-0.2,"C",150,0,25
"2961","species3",20,-0.2,"C",155,0,25
"2962","species3",20,-0.2,"C",168,0,25
"2963","species3",20,-0.2,"C",175,0,25
"2964","species3",20,-0.2,"C",186,0,25
"2965","species3",20,-0.2,"C",210,0,25
"2966","species3",20,-0.2,"C",235,0,25
"2967","species3",20,-0.2,"C",284,1,25
"2968","species3",20,-0.2,"D",8,0,25
"2969","species3",20,-0.2,"D",11,0,25
"2970","species3",20,-0.2,"D",16,0,25
"2971","species3",20,-0.2,"D",20,0,25
"2972","species3",20,-0.2,"D",24,0,25
"2973","species3",20,-0.2,"D",28,7,25
"2974","species3",20,-0.2,"D",32,7,25
"2975","species3",20,-0.2,"D",36,2,25
"2976","species3",20,-0.2,"D",40,2,25
"2977","species3",20,-0.2,"D",44,0,25
"2978","species3",20,-0.2,"D",51,1,25
"2979","species3",20,-0.2,"D",58,0,25
"2980","species3",20,-0.2,"D",61,3,25
"2981","species3",20,-0.2,"D",67,1,25
"2982","species3",20,-0.2,"D",74,0,25
"2983","species3",20,-0.2,"D",78,1,25
"2984","species3",20,-0.2,"D",81,1,25
"2985","species3",20,-0.4,"A",8,0,25
"2986","species3",20,-0.4,"A",11,0,25
"2987","species3",20,-0.4,"A",16,0,25
"2988","species3",20,-0.4,"A",20,0,25
"2989","species3",20,-0.4,"A",24,0,25
"2990","species3",20,-0.4,"A",28,0,25
"2991","species3",20,-0.4,"A",32,1,25
"2992","species3",20,-0.4,"A",36,1,25
"2993","species3",20,-0.4,"A",40,4,25
"2994","species3",20,-0.4,"A",44,2,25
"2995","species3",20,-0.4,"A",51,11,25
"2996","species3",20,-0.4,"A",58,2,25
"2997","species3",20,-0.4,"A",61,1,25
"2998","species3",20,-0.4,"A",67,0,25
"2999","species3",20,-0.4,"A",74,1,25
"3000","species3",20,-0.4,"A",78,1,25
"3001","species3",20,-0.4,"A",81,1,25
"3002","species3",20,-0.4,"B",8,0,24
"3003","species3",20,-0.4,"B",11,0,24
"3004","species3",20,-0.4,"B",16,0,24
"3005","species3",20,-0.4,"B",20,0,24
"3006","species3",20,-0.4,"B",24,0,24
"3007","species3",20,-0.4,"B",28,0,24
"3008","species3",20,-0.4,"B",32,2,24
"3009","species3",20,-0.4,"B",36,5,24
"3010","species3",20,-0.4,"B",40,0,24
"3011","species3",20,-0.4,"B",44,1,24
"3012","species3",20,-0.4,"B",51,8,24
"3013","species3",20,-0.4,"B",58,5,24
"3014","species3",20,-0.4,"B",61,0,24
"3015","species3",20,-0.4,"B",67,0,24
"3016","species3",20,-0.4,"B",74,1,24
"3017","species3",20,-0.4,"B",78,1,24
"3018","species3",20,-0.4,"B",81,0,24
"3019","species3",20,-0.4,"B",85,0,24
"3020","species3",20,-0.4,"B",89,0,24
"3021","species3",20,-0.4,"B",96,0,24
"3022","species3",20,-0.4,"B",102,1,24
"3023","species3",20,-0.4,"C",8,0,25
"3024","species3",20,-0.4,"C",11,0,25
"3025","species3",20,-0.4,"C",16,0,25
"3026","species3",20,-0.4,"C",20,0,25
"3027","species3",20,-0.4,"C",24,0,25
"3028","species3",20,-0.4,"C",28,0,25
"3029","species3",20,-0.4,"C",32,0,25
"3030","species3",20,-0.4,"C",36,3,25
"3031","species3",20,-0.4,"C",40,4,25
"3032","species3",20,-0.4,"C",44,2,25
"3033","species3",20,-0.4,"C",51,8,25
"3034","species3",20,-0.4,"C",58,6,25
"3035","species3",20,-0.4,"C",61,0,25
"3036","species3",20,-0.4,"C",67,0,25
"3037","species3",20,-0.4,"C",74,2,25
"3038","species3",20,-0.4,"D",8,0,25
"3039","species3",20,-0.4,"D",11,0,25
"3040","species3",20,-0.4,"D",16,0,25
"3041","species3",20,-0.4,"D",20,0,25
"3042","species3",20,-0.4,"D",24,0,25
"3043","species3",20,-0.4,"D",28,0,25
"3044","species3",20,-0.4,"D",32,2,25
"3045","species3",20,-0.4,"D",36,5,25
"3046","species3",20,-0.4,"D",40,0,25
"3047","species3",20,-0.4,"D",44,0,25
"3048","species3",20,-0.4,"D",51,5,25
"3049","species3",20,-0.4,"D",58,9,25
"3050","species3",20,-0.4,"D",61,1,25
"3051","species3",20,-0.4,"D",67,1,25
"3052","species3",20,-0.4,"D",74,1,25
"3053","species3",20,-0.4,"D",78,1,25
"3054","species3",20,-0.6,"A",8,0,25
"3055","species3",20,-0.6,"A",11,0,25
"3056","species3",20,-0.6,"A",16,0,25
"3057","species3",20,-0.6,"A",20,0,25
"3058","species3",20,-0.6,"A",24,0,25
"3059","species3",20,-0.6,"A",28,0,25
"3060","species3",20,-0.6,"A",32,0,25
"3061","species3",20,-0.6,"A",36,1,25
"3062","species3",20,-0.6,"A",40,2,25
"3063","species3",20,-0.6,"A",44,0,25
"3064","species3",20,-0.6,"A",51,6,25
"3065","species3",20,-0.6,"A",58,6,25
"3066","species3",20,-0.6,"A",61,0,25
"3067","species3",20,-0.6,"A",67,2,25
"3068","species3",20,-0.6,"A",74,3,25
"3069","species3",20,-0.6,"A",78,1,25
"3070","species3",20,-0.6,"A",81,1,25
"3071","species3",20,-0.6,"A",85,0,25
"3072","species3",20,-0.6,"A",89,0,25
"3073","species3",20,-0.6,"A",96,0,25
"3074","species3",20,-0.6,"A",102,0,25
"3075","species3",20,-0.6,"A",107,1,25
"3076","species3",20,-0.6,"A",114,0,25
"3077","species3",20,-0.6,"A",119,0,25
"3078","species3",20,-0.6,"A",126,1,25
"3079","species3",20,-0.6,"A",131,0,25
"3080","species3",20,-0.6,"A",138,0,25
"3081","species3",20,-0.6,"A",143,0,25
"3082","species3",20,-0.6,"A",150,0,25
"3083","species3",20,-0.6,"A",155,0,25
"3084","species3",20,-0.6,"A",168,0,25
"3085","species3",20,-0.6,"A",175,0,25
"3086","species3",20,-0.6,"A",186,0,25
"3087","species3",20,-0.6,"A",210,0,25
"3088","species3",20,-0.6,"A",235,1,25
"3089","species3",20,-0.6,"B",8,0,24
"3090","species3",20,-0.6,"B",11,0,24
"3091","species3",20,-0.6,"B",16,0,24
"3092","species3",20,-0.6,"B",20,0,24
"3093","species3",20,-0.6,"B",24,0,24
"3094","species3",20,-0.6,"B",28,0,24
"3095","species3",20,-0.6,"B",32,0,24
"3096","species3",20,-0.6,"B",36,0,24
"3097","species3",20,-0.6,"B",40,1,24
"3098","species3",20,-0.6,"B",44,1,24
"3099","species3",20,-0.6,"B",51,8,24
"3100","species3",20,-0.6,"B",58,6,24
"3101","species3",20,-0.6,"B",61,0,24
"3102","species3",20,-0.6,"B",67,0,24
"3103","species3",20,-0.6,"B",74,3,24
"3104","species3",20,-0.6,"B",78,1,24
"3105","species3",20,-0.6,"B",81,3,24
"3106","species3",20,-0.6,"B",85,0,24
"3107","species3",20,-0.6,"B",89,0,24
"3108","species3",20,-0.6,"B",96,0,24
"3109","species3",20,-0.6,"B",102,0,24
"3110","species3",20,-0.6,"B",107,1,24
"3111","species3",20,-0.6,"C",8,0,25
"3112","species3",20,-0.6,"C",11,0,25
"3113","species3",20,-0.6,"C",16,0,25
"3114","species3",20,-0.6,"C",20,0,25
"3115","species3",20,-0.6,"C",24,0,25
"3116","species3",20,-0.6,"C",28,0,25
"3117","species3",20,-0.6,"C",32,0,25
"3118","species3",20,-0.6,"C",36,1,25
"3119","species3",20,-0.6,"C",40,0,25
"3120","species3",20,-0.6,"C",44,0,25
"3121","species3",20,-0.6,"C",51,5,25
"3122","species3",20,-0.6,"C",58,13,25
"3123","species3",20,-0.6,"C",61,0,25
"3124","species3",20,-0.6,"C",67,1,25
"3125","species3",20,-0.6,"C",74,2,25
"3126","species3",20,-0.6,"C",78,1,25
"3127","species3",20,-0.6,"C",81,1,25
"3128","species3",20,-0.6,"C",85,1,25
"3129","species3",20,-0.6,"D",8,0,25
"3130","species3",20,-0.6,"D",11,0,25
"3131","species3",20,-0.6,"D",16,0,25
"3132","species3",20,-0.6,"D",20,0,25
"3133","species3",20,-0.6,"D",24,0,25
"3134","species3",20,-0.6,"D",28,0,25
"3135","species3",20,-0.6,"D",32,0,25
"3136","species3",20,-0.6,"D",36,0,25
"3137","species3",20,-0.6,"D",40,2,25
"3138","species3",20,-0.6,"D",44,0,25
"3139","species3",20,-0.6,"D",51,4,25
"3140","species3",20,-0.6,"D",58,11,25
"3141","species3",20,-0.6,"D",61,2,25
"3142","species3",20,-0.6,"D",67,0,25
"3143","species3",20,-0.6,"D",74,4,25
"3144","species3",20,-0.6,"D",78,1,25
"3145","species3",20,-0.6,"D",81,1,25
"3146","species3",20,-0.8,"A",8,0,25
"3147","species3",20,-0.8,"A",11,0,25
"3148","species3",20,-0.8,"A",16,0,25
"3149","species3",20,-0.8,"A",20,0,25
"3150","species3",20,-0.8,"A",24,0,25
"3151","species3",20,-0.8,"A",28,0,25
"3152","species3",20,-0.8,"A",32,0,25
"3153","species3",20,-0.8,"A",36,0,25
"3154","species3",20,-0.8,"A",40,0,25
"3155","species3",20,-0.8,"A",44,0,25
"3156","species3",20,-0.8,"A",51,3,25
"3157","species3",20,-0.8,"A",58,7,25
"3158","species3",20,-0.8,"A",61,1,25
"3159","species3",20,-0.8,"A",67,2,25
"3160","species3",20,-0.8,"A",74,2,25
"3161","species3",20,-0.8,"A",78,2,25
"3162","species3",20,-0.8,"A",81,0,25
"3163","species3",20,-0.8,"A",85,4,25
"3164","species3",20,-0.8,"A",89,1,25
"3165","species3",20,-0.8,"A",96,0,25
"3166","species3",20,-0.8,"A",102,1,25
"3167","species3",20,-0.8,"A",107,0,25
"3168","species3",20,-0.8,"A",114,0,25
"3169","species3",20,-0.8,"A",119,0,25
"3170","species3",20,-0.8,"A",126,0,25
"3171","species3",20,-0.8,"A",131,0,25
"3172","species3",20,-0.8,"A",138,0,25
"3173","species3",20,-0.8,"A",143,0,25
"3174","species3",20,-0.8,"A",150,0,25
"3175","species3",20,-0.8,"A",155,0,25
"3176","species3",20,-0.8,"A",168,0,25
"3177","species3",20,-0.8,"A",175,0,25
"3178","species3",20,-0.8,"A",186,0,25
"3179","species3",20,-0.8,"A",210,0,25
"3180","species3",20,-0.8,"A",235,0,25
"3181","species3",20,-0.8,"A",284,0,25
"3182","species3",20,-0.8,"A",337,0,25
"3183","species3",20,-0.8,"A",377,0,25
"3184","species3",20,-0.8,"A",474,1,25
"3185","species3",20,-0.8,"B",8,0,25
"3186","species3",20,-0.8,"B",11,0,25
"3187","species3",20,-0.8,"B",16,0,25
"3188","species3",20,-0.8,"B",20,0,25
"3189","species3",20,-0.8,"B",24,0,25
"3190","species3",20,-0.8,"B",28,0,25
"3191","species3",20,-0.8,"B",32,0,25
"3192","species3",20,-0.8,"B",36,0,25
"3193","species3",20,-0.8,"B",40,0,25
"3194","species3",20,-0.8,"B",44,0,25
"3195","species3",20,-0.8,"B",51,1,25
"3196","species3",20,-0.8,"B",58,9,25
"3197","species3",20,-0.8,"B",61,1,25
"3198","species3",20,-0.8,"B",67,1,25
"3199","species3",20,-0.8,"B",74,6,25
"3200","species3",20,-0.8,"B",78,2,25
"3201","species3",20,-0.8,"B",81,1,25
"3202","species3",20,-0.8,"B",85,0,25
"3203","species3",20,-0.8,"B",89,1,25
"3204","species3",20,-0.8,"B",96,1,25
"3205","species3",20,-0.8,"B",102,0,25
"3206","species3",20,-0.8,"B",107,0,25
"3207","species3",20,-0.8,"B",114,0,25
"3208","species3",20,-0.8,"B",119,0,25
"3209","species3",20,-0.8,"B",126,1,25
"3210","species3",20,-0.8,"B",131,0,25
"3211","species3",20,-0.8,"B",138,0,25
"3212","species3",20,-0.8,"B",143,0,25
"3213","species3",20,-0.8,"B",150,0,25
"3214","species3",20,-0.8,"B",155,0,25
"3215","species3",20,-0.8,"B",168,0,25
"3216","species3",20,-0.8,"B",175,0,25
"3217","species3",20,-0.8,"B",186,0,25
"3218","species3",20,-0.8,"B",210,0,25
"3219","species3",20,-0.8,"B",235,0,25
"3220","species3",20,-0.8,"B",284,0,25
"3221","species3",20,-0.8,"B",337,0,25
"3222","species3",20,-0.8,"B",377,0,25
"3223","species3",20,-0.8,"B",474,1,25
"3224","species3",20,-0.8,"C",8,0,25
"3225","species3",20,-0.8,"C",11,0,25
"3226","species3",20,-0.8,"C",16,0,25
"3227","species3",20,-0.8,"C",20,0,25
"3228","species3",20,-0.8,"C",24,0,25
"3229","species3",20,-0.8,"C",28,0,25
"3230","species3",20,-0.8,"C",32,0,25
"3231","species3",20,-0.8,"C",36,0,25
"3232","species3",20,-0.8,"C",40,0,25
"3233","species3",20,-0.8,"C",44,0,25
"3234","species3",20,-0.8,"C",51,0,25
"3235","species3",20,-0.8,"C",58,7,25
"3236","species3",20,-0.8,"C",61,1,25
"3237","species3",20,-0.8,"C",67,1,25
"3238","species3",20,-0.8,"C",74,6,25
"3239","species3",20,-0.8,"C",78,3,25
"3240","species3",20,-0.8,"C",81,5,25
"3241","species3",20,-0.8,"C",85,2,25
"3242","species3",20,-0.8,"D",8,0,25
"3243","species3",20,-0.8,"D",11,0,25
"3244","species3",20,-0.8,"D",16,0,25
"3245","species3",20,-0.8,"D",20,0,25
"3246","species3",20,-0.8,"D",24,0,25
"3247","species3",20,-0.8,"D",28,0,25
"3248","species3",20,-0.8,"D",32,0,25
"3249","species3",20,-0.8,"D",36,0,25
"3250","species3",20,-0.8,"D",40,0,25
"3251","species3",20,-0.8,"D",44,0,25
"3252","species3",20,-0.8,"D",51,3,25
"3253","species3",20,-0.8,"D",58,4,25
"3254","species3",20,-0.8,"D",61,3,25
"3255","species3",20,-0.8,"D",67,0,25
"3256","species3",20,-0.8,"D",74,7,25
"3257","species3",20,-0.8,"D",78,3,25
"3258","species3",20,-0.8,"D",81,3,25
"3259","species3",20,-0.8,"D",85,1,25
"3260","species3",20,-0.8,"D",89,0,25
"3261","species3",20,-0.8,"D",96,0,25
"3262","species3",20,-0.8,"D",102,0,25
"3263","species3",20,-0.8,"D",107,0,25
"3264","species3",20,-0.8,"D",114,0,25
"3265","species3",20,-0.8,"D",119,0,25
"3266","species3",20,-0.8,"D",126,0,25
"3267","species3",20,-0.8,"D",131,1,25
"3268","species3",20,0,"A",8,0,25
"3269","species3",20,0,"A",11,0,25
"3270","species3",20,0,"A",16,0,25
"3271","species3",20,0,"A",20,0,25
"3272","species3",20,0,"A",24,0,25
"3273","species3",20,0,"A",28,12,25
"3274","species3",20,0,"A",32,7,25
"3275","species3",20,0,"A",36,2,25
"3276","species3",20,0,"A",40,0,25
"3277","species3",20,0,"A",44,1,25
"3278","species3",20,0,"A",51,2,25
"3279","species3",20,0,"A",58,1,25
"3280","species3",20,0,"B",8,0,25
"3281","species3",20,0,"B",11,0,25
"3282","species3",20,0,"B",16,0,25
"3283","species3",20,0,"B",20,0,25
"3284","species3",20,0,"B",24,0,25
"3285","species3",20,0,"B",28,15,25
"3286","species3",20,0,"B",32,1,25
"3287","species3",20,0,"B",36,4,25
"3288","species3",20,0,"B",40,0,25
"3289","species3",20,0,"B",44,1,25
"3290","species3",20,0,"B",51,1,25
"3291","species3",20,0,"B",58,3,25
"3292","species3",20,0,"C",8,0,25
"3293","species3",20,0,"C",11,0,25
"3294","species3",20,0,"C",16,0,25
"3295","species3",20,0,"C",20,0,25
"3296","species3",20,0,"C",24,0,25
"3297","species3",20,0,"C",28,12,25
"3298","species3",20,0,"C",32,5,25
"3299","species3",20,0,"C",36,1,25
"3300","species3",20,0,"C",40,2,25
"3301","species3",20,0,"C",44,1,25
"3302","species3",20,0,"C",51,1,25
"3303","species3",20,0,"C",58,2,25
"3304","species3",20,0,"D",8,0,25
"3305","species3",20,0,"D",11,0,25
"3306","species3",20,0,"D",16,0,25
"3307","species3",20,0,"D",20,0,25
"3308","species3",20,0,"D",24,0,25
"3309","species3",20,0,"D",28,11,25
"3310","species3",20,0,"D",32,7,25
"3311","species3",20,0,"D",36,2,25
"3312","species3",20,0,"D",40,1,25
"3313","species3",20,0,"D",44,0,25
"3314","species3",20,0,"D",51,0,25
"3315","species3",20,0,"D",58,1,25
"3316","species3",20,0,"D",61,1,25
"3317","species3",20,0,"D",67,0,25
"3318","species3",20,0,"D",74,0,25
"3319","species3",20,0,"D",78,1,25
"3320","species3",20,-1.6,"A",8,0,25
"3321","species3",20,-1.6,"A",11,0,25
"3322","species3",20,-1.6,"A",16,0,25
"3323","species3",20,-1.6,"A",20,0,25
"3324","species3",20,-1.6,"A",24,0,25
"3325","species3",20,-1.6,"A",28,0,25
"3326","species3",20,-1.6,"A",32,0,25
"3327","species3",20,-1.6,"A",36,0,25
"3328","species3",20,-1.6,"A",40,0,25
"3329","species3",20,-1.6,"A",44,0,25
"3330","species3",20,-1.6,"A",51,0,25
"3331","species3",20,-1.6,"A",58,0,25
"3332","species3",20,-1.6,"A",61,0,25
"3333","species3",20,-1.6,"A",67,0,25
"3334","species3",20,-1.6,"A",74,0,25
"3335","species3",20,-1.6,"A",78,0,25
"3336","species3",20,-1.6,"A",81,0,25
"3337","species3",20,-1.6,"A",85,0,25
"3338","species3",20,-1.6,"A",89,0,25
"3339","species3",20,-1.6,"A",96,0,25
"3340","species3",20,-1.6,"A",102,0,25
"3341","species3",20,-1.6,"A",107,0,25
"3342","species3",20,-1.6,"A",114,0,25
"3343","species3",20,-1.6,"A",119,1,25
"3344","species3",20,-1.6,"A",126,2,25
"3345","species3",20,-1.6,"A",131,0,25
"3346","species3",20,-1.6,"A",138,0,25
"3347","species3",20,-1.6,"A",143,0,25
"3348","species3",20,-1.6,"A",150,0,25
"3349","species3",20,-1.6,"A",155,5,25
"3350","species3",20,-1.6,"A",168,0,25
"3351","species3",20,-1.6,"A",175,0,25
"3352","species3",20,-1.6,"A",186,0,25
"3353","species3",20,-1.6,"A",210,1,25
"3354","species3",20,-1.6,"A",235,0,25
"3355","species3",20,-1.6,"A",284,2,25
"3356","species3",20,-1.6,"A",337,1,25
"3357","species3",20,-1.6,"A",377,0,25
"3358","species3",20,-1.6,"A",474,0,25
"3359","species3",20,-1.6,"A",537,1,25
"3360","species3",20,-1.6,"A",656,1,25
"3361","species3",20,-1.6,"B",8,0,25
"3362","species3",20,-1.6,"B",11,0,25
"3363","species3",20,-1.6,"B",16,0,25
"3364","species3",20,-1.6,"B",20,0,25
"3365","species3",20,-1.6,"B",24,0,25
"3366","species3",20,-1.6,"B",28,0,25
"3367","species3",20,-1.6,"B",32,0,25
"3368","species3",20,-1.6,"B",36,0,25
"3369","species3",20,-1.6,"B",40,0,25
"3370","species3",20,-1.6,"B",44,0,25
"3371","species3",20,-1.6,"B",51,0,25
"3372","species3",20,-1.6,"B",58,0,25
"3373","species3",20,-1.6,"B",61,0,25
"3374","species3",20,-1.6,"B",67,0,25
"3375","species3",20,-1.6,"B",74,0,25
"3376","species3",20,-1.6,"B",78,0,25
"3377","species3",20,-1.6,"B",81,0,25
"3378","species3",20,-1.6,"B",85,0,25
"3379","species3",20,-1.6,"B",89,0,25
"3380","species3",20,-1.6,"B",96,0,25
"3381","species3",20,-1.6,"B",102,0,25
"3382","species3",20,-1.6,"B",107,0,25
"3383","species3",20,-1.6,"B",114,0,25
"3384","species3",20,-1.6,"B",119,0,25
"3385","species3",20,-1.6,"B",126,2,25
"3386","species3",20,-1.6,"B",131,0,25
"3387","species3",20,-1.6,"B",138,0,25
"3388","species3",20,-1.6,"B",143,0,25
"3389","species3",20,-1.6,"B",150,0,25
"3390","species3",20,-1.6,"B",155,0,25
"3391","species3",20,-1.6,"B",168,1,25
"3392","species3",20,-1.6,"B",175,0,25
"3393","species3",20,-1.6,"B",186,0,25
"3394","species3",20,-1.6,"B",210,0,25
"3395","species3",20,-1.6,"B",235,1,25
"3396","species3",20,-1.6,"B",284,4,25
"3397","species3",20,-1.6,"B",337,5,25
"3398","species3",20,-1.6,"B",377,3,25
"3399","species3",20,-1.6,"B",474,0,25
"3400","species3",20,-1.6,"B",537,1,25
"3401","species3",20,-1.6,"B",656,2,25
"3402","species3",20,-1.6,"C",8,0,25
"3403","species3",20,-1.6,"C",11,0,25
"3404","species3",20,-1.6,"C",16,0,25
"3405","species3",20,-1.6,"C",20,0,25
"3406","species3",20,-1.6,"C",24,0,25
"3407","species3",20,-1.6,"C",28,0,25
"3408","species3",20,-1.6,"C",32,0,25
"3409","species3",20,-1.6,"C",36,0,25
"3410","species3",20,-1.6,"C",40,0,25
"3411","species3",20,-1.6,"C",44,0,25
"3412","species3",20,-1.6,"C",51,0,25
"3413","species3",20,-1.6,"C",58,0,25
"3414","species3",20,-1.6,"C",61,0,25
"3415","species3",20,-1.6,"C",67,0,25
"3416","species3",20,-1.6,"C",74,0,25
"3417","species3",20,-1.6,"C",78,0,25
"3418","species3",20,-1.6,"C",81,0,25
"3419","species3",20,-1.6,"C",85,0,25
"3420","species3",20,-1.6,"C",89,0,25
